subscription_id,customer_id,plan_id,start_date,end_date,status,auto_renew
4a2ab0e4-729c-4877-9d53-96c22ee75a06,cdaa57f5-f289-471e-8318-a62253dff8b8,32b15e00-876d-4375-87b9-7dd44fe61f63,2020-07-31,2021-07-25,canceled,False
cba5d483-028e-4986-b1f5-67bc35718282,cdaa57f5-f289-471e-8318-a62253dff8b8,32b15e00-876d-4375-87b9-7dd44fe61f63,2020-08-18,2021-08-06,canceled,False
8060e2ee-9b67-4110-bcf9-e1ad128196f3,cdaa57f5-f289-471e-8318-a62253dff8b8,32b15e00-876d-4375-87b9-7dd44fe61f63,2020-08-19,2020-09-09,canceled,False
82d9b6fa-0adb-4222-986b-67875aa049ae,65442363-2b39-4ccd-bce8-15e9f039e78f,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-07-09,2024-08-01,canceled,False
fedf8f12-b807-4828-abfa-c47f5c6eaadd,65442363-2b39-4ccd-bce8-15e9f039e78f,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-07-18,2024-10-08,canceled,False
d1128e0b-7f3e-4a77-86bc-e9f7f601503b,65442363-2b39-4ccd-bce8-15e9f039e78f,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-10-02,,past_due,False
db172e64-6098-42a6-8f55-55c3a1347726,a18abe51-75ae-4d41-b4b3-7ec994ca94fd,2e320402-1f28-4910-a881-e7345f8a0afc,2021-07-16,2022-07-08,canceled,False
dac8ce63-1eb3-4065-9bfb-9a9df1f6d668,a18abe51-75ae-4d41-b4b3-7ec994ca94fd,2e320402-1f28-4910-a881-e7345f8a0afc,2021-07-31,2025-07-08,canceled,False
8008fbe5-7ea4-4f89-8b41-04db4eb1482b,a18abe51-75ae-4d41-b4b3-7ec994ca94fd,2e320402-1f28-4910-a881-e7345f8a0afc,2024-07-16,2024-08-04,canceled,False
ab0d6c6d-6b27-4572-926f-378ba3148887,228649b7-5b98-4377-a21a-faf7f658fc25,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-04-28,2023-02-14,canceled,False
66402d0f-3fab-4731-b1d2-e9c8ea792138,228649b7-5b98-4377-a21a-faf7f658fc25,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-02-09,2023-08-04,canceled,False
5e1e4ed8-19b2-4f0f-b08e-1d1f3dda2fc8,228649b7-5b98-4377-a21a-faf7f658fc25,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-07-25,2024-12-13,canceled,False
00ca4d6d-cdc8-4b4d-bd0f-45c8beea086c,65989eb5-97ba-4857-9c5e-62db819dce36,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-04-10,2021-04-28,canceled,False
69863470-9f4e-42da-898a-e71547c66b24,65989eb5-97ba-4857-9c5e-62db819dce36,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-10-14,2022-06-07,canceled,False
33ed0564-8768-4026-8d76-ec99be442763,65989eb5-97ba-4857-9c5e-62db819dce36,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-05-27,2022-09-23,canceled,False
e94e854c-a759-47c4-b9e7-37f60e9222a4,1243e8c8-9742-4037-9639-8db9801422cb,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-03-05,2022-10-26,canceled,False
244409e0-a2a5-4a22-9500-419d0fe14b0a,1243e8c8-9742-4037-9639-8db9801422cb,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-10-17,2023-07-10,canceled,False
adbd2788-5678-4eba-bfee-229c99b7a480,1243e8c8-9742-4037-9639-8db9801422cb,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-06-16,2023-07-05,canceled,False
5dfcfabf-d5c1-4955-a9ac-ab551fbaee35,56bda278-dd3a-464f-982d-20bc0d0cfd20,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-01-22,2020-02-06,canceled,False
955c45ed-f724-4606-8ce0-d30698df35f7,56bda278-dd3a-464f-982d-20bc0d0cfd20,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-01-22,2021-05-18,canceled,False
4a500567-4f54-49f8-ae7c-26ad05b674df,56bda278-dd3a-464f-982d-20bc0d0cfd20,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-05-09,2022-09-22,canceled,False
9735b628-cc6c-4d03-918e-c898dd21f1bf,78ecbb14-9646-47fb-8d10-beded05b3095,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-06-24,2024-06-06,canceled,False
20a4ac8d-fea1-46a6-9add-4548fb053432,78ecbb14-9646-47fb-8d10-beded05b3095,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-07-07,,past_due,True
0709c609-7918-4fe5-9444-292fce2df750,1e1b1ebd-87e0-45fd-ae61-6bce68c84153,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-05-02,2021-07-21,canceled,False
675978d3-2f82-4b38-b680-032b4c3a1dbf,1e1b1ebd-87e0-45fd-ae61-6bce68c84153,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-07-19,2022-08-09,canceled,False
46295f2f-8c96-46d9-b50c-0389f012e7d9,1e1b1ebd-87e0-45fd-ae61-6bce68c84153,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-07-17,2022-08-07,canceled,False
509ed21b-cbec-43be-8c6a-77e5894291e9,1dd68577-0d03-4874-a7b4-f21dfaf38712,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-06-16,2021-01-07,canceled,False
23b819aa-378c-4f1e-8ea6-34c08a0a16ce,1dd68577-0d03-4874-a7b4-f21dfaf38712,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-01-01,2021-11-19,canceled,False
80141ce5-ff48-4e6d-a4ab-7af02874fe2d,1dd68577-0d03-4874-a7b4-f21dfaf38712,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-11-16,2022-06-13,canceled,False
f0c67e62-6f7e-4dab-a2f0-04fd34584710,0fc8eba1-70d6-4253-a368-25109790023e,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-05-18,2024-03-05,canceled,False
f9dbf4e7-b43d-40c9-830d-9738648ab59a,0fc8eba1-70d6-4253-a368-25109790023e,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-03-17,,past_due,True
6590b342-5b20-4d31-b264-14e97e1f5903,c64df6e7-be9f-4ae3-a23f-9cdbb9f8ff1b,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-09-22,2022-02-11,canceled,False
8dcd35b5-72fe-486d-83d0-071415ede7dd,c64df6e7-be9f-4ae3-a23f-9cdbb9f8ff1b,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-02-07,2022-06-05,canceled,False
977f1d62-04ce-4076-a365-338db63ddb43,c64df6e7-be9f-4ae3-a23f-9cdbb9f8ff1b,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-05-25,2022-10-21,canceled,False
492cf768-218b-44a8-adcb-8bb06999553c,88d293de-1c9a-4452-b591-9e44a3ef20b5,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-03-10,,active,True
d6cf68be-8d63-4ea7-85fd-db11f5984856,445f158f-511c-4737-b2f3-14d45464c027,2e320402-1f28-4910-a881-e7345f8a0afc,2021-12-27,2022-12-13,canceled,False
d5614cf3-62b1-4e15-969c-436a64a012cf,445f158f-511c-4737-b2f3-14d45464c027,2e320402-1f28-4910-a881-e7345f8a0afc,2022-01-13,2023-01-02,canceled,False
0064ce57-2509-4842-b092-ccf6683dafd5,445f158f-511c-4737-b2f3-14d45464c027,2e320402-1f28-4910-a881-e7345f8a0afc,2022-01-31,2024-01-12,canceled,False
6079c59f-e072-436a-becf-0810e346edfe,0560cb88-dad4-442a-98c9-3f551faabdb2,2e320402-1f28-4910-a881-e7345f8a0afc,2023-06-28,2025-06-11,canceled,False
cbe97029-4b41-4937-9cd4-340af6745b12,0560cb88-dad4-442a-98c9-3f551faabdb2,2e320402-1f28-4910-a881-e7345f8a0afc,2024-07-09,,past_due,False
b62a9cda-677e-4b8e-9416-be4e0744467e,ca257828-c9f0-4c2b-8593-566eac3e56e9,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-11-02,2021-11-17,canceled,False
94e81628-c646-458a-8786-058595136c7c,ca257828-c9f0-4c2b-8593-566eac3e56e9,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-03-30,2022-05-21,canceled,False
ef3709ec-e118-437e-a552-3e1208a49506,ca257828-c9f0-4c2b-8593-566eac3e56e9,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-05-15,2022-06-10,canceled,False
7ca93997-df54-4669-86ac-56b28c3eb809,c8ec1d65-ab1f-400e-aff8-18b8a338d88f,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-07-28,2022-10-22,canceled,False
8a1c3797-cdeb-47b8-9c68-45c7b311a206,c8ec1d65-ab1f-400e-aff8-18b8a338d88f,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-09-29,2022-10-15,canceled,False
80f5e49f-4310-4852-a43a-6c41a5c80a97,c8ec1d65-ab1f-400e-aff8-18b8a338d88f,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-04-19,2023-07-17,canceled,False
b4523dfe-afd8-4c66-b342-c1661cb96b6d,7ff1b67d-85c9-4f55-aa4d-2379f17f37f5,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-02-25,,past_due,False
65918dce-26e5-4340-a56c-43c8103e7bee,d666ac6d-f60c-41ac-bbba-c6d418acc297,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-10-01,,past_due,False
2e3936c5-b901-4270-8375-6510863fed0f,9a20ce1a-d9fb-417a-892d-a472d031a21a,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-09-13,2022-02-09,canceled,False
71045c53-6d43-48ad-a7e2-34b3b031f711,9a20ce1a-d9fb-417a-892d-a472d031a21a,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-01-27,2022-04-21,canceled,False
711cc09f-a68f-4e39-a497-72817871c618,9a20ce1a-d9fb-417a-892d-a472d031a21a,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-04-14,2022-05-09,canceled,False
ad593be5-c524-405f-9bf0-53d26a314019,9d0c524e-c5d5-4912-9359-0083601637d6,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-11-26,2021-03-21,canceled,False
633e36cf-0279-4eec-8fec-ce09de186e3a,9d0c524e-c5d5-4912-9359-0083601637d6,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-03-12,2022-07-28,canceled,False
27ff4692-7bf8-41c8-b7ba-b8147d7eafc9,9d0c524e-c5d5-4912-9359-0083601637d6,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-07-22,2023-01-10,canceled,False
676f0223-0f0b-4170-807b-a17b87b7a056,e1af4589-6e5b-4772-b6a3-4a9b4699186d,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-10-28,2024-10-10,canceled,False
2a5a3025-ea5b-49ae-8814-4e06a090a652,e1af4589-6e5b-4772-b6a3-4a9b4699186d,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-10-21,2023-11-09,canceled,False
8884cc3d-d3ec-4f9d-9f34-363ed2093b2f,e1af4589-6e5b-4772-b6a3-4a9b4699186d,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-06-25,2024-07-14,canceled,False
4db67cdb-7a53-48a1-80f1-3ed87ebc6eb4,b5c37b2a-e1d8-4046-94ae-c11ac992d7fb,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-10-10,2023-07-23,canceled,False
d376c6a6-6568-423a-a139-3507b78994bf,b5c37b2a-e1d8-4046-94ae-c11ac992d7fb,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-08-04,2024-03-22,canceled,False
d0facc0b-4f12-49b4-bdc6-aa07eb64ff68,b5c37b2a-e1d8-4046-94ae-c11ac992d7fb,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-03-02,2024-04-06,canceled,False
620c480a-d1b0-483e-9341-a9990f0af656,34d815e6-fa69-41ce-af5f-7a2ede7fe75b,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-08-13,2021-05-03,canceled,False
9373d12b-6c52-4dc7-a76e-86e941ef7bfb,34d815e6-fa69-41ce-af5f-7a2ede7fe75b,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-04-12,2021-04-28,canceled,False
73ce0bdc-55e5-4479-8539-468710099b1e,34d815e6-fa69-41ce-af5f-7a2ede7fe75b,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-08-05,2021-08-22,canceled,False
151ad893-45bf-40b0-9f88-4eea6306c752,30aa6fdb-4092-4610-a925-13f272316911,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-07-25,2023-12-12,canceled,False
3ab9626f-d68c-41a3-be5a-d3ec97d2da41,30aa6fdb-4092-4610-a925-13f272316911,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-11-20,2023-12-25,canceled,False
913a0322-9978-47b2-9fb5-06a486370907,30aa6fdb-4092-4610-a925-13f272316911,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-11-15,,active,True
548688c1-4748-4606-81f8-cd499a8d55e5,02121479-bfbe-4e47-8b88-d646ee3982a2,eb19d54f-75b5-4e5e-882b-89d761f1a132,2020-03-26,2020-10-18,canceled,False
221a687b-a326-4e75-a0ad-06a330ef66fb,02121479-bfbe-4e47-8b88-d646ee3982a2,eb19d54f-75b5-4e5e-882b-89d761f1a132,2020-09-23,2020-10-25,canceled,False
143a0d24-6429-404c-9bce-c15d87e55cbc,02121479-bfbe-4e47-8b88-d646ee3982a2,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-04-10,2021-09-05,canceled,False
e359b2f1-1a53-49c0-bd82-afb419414ae1,f3c97f4e-9e0e-423f-9826-aa4073177bb4,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-05-10,2023-05-28,canceled,False
4f343ef4-0c9c-4c70-b40d-3a6b8e1f2c3d,f3c97f4e-9e0e-423f-9826-aa4073177bb4,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-06-10,,active,False
63eed59d-61d1-4de0-86bb-1cfb83aa65dd,13b0a801-43c7-409e-9445-2a30ffbc6ad3,32b15e00-876d-4375-87b9-7dd44fe61f63,2020-02-13,2022-01-27,canceled,False
a2f32cb7-0959-450d-82cd-0bafdb7ff490,13b0a801-43c7-409e-9445-2a30ffbc6ad3,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-02-24,2024-02-08,canceled,False
eec48025-0d0f-4a43-9164-e27db36d70ba,13b0a801-43c7-409e-9445-2a30ffbc6ad3,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-03-01,2024-02-16,canceled,False
3efb250b-4728-4f1d-a0eb-4effcc482144,691c3387-9776-41ff-bacd-e570f20ab0d0,eb19d54f-75b5-4e5e-882b-89d761f1a132,2020-07-23,2021-06-15,canceled,False
8c153c4a-1598-468a-83ff-3531e4f1c2c3,691c3387-9776-41ff-bacd-e570f20ab0d0,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-05-21,2021-06-27,canceled,False
b0c12ad3-7294-4b73-a364-1daf0a5a07a1,691c3387-9776-41ff-bacd-e570f20ab0d0,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-03-06,2023-02-23,canceled,False
d0b05281-46e1-41d8-b7e3-c50a651e1c46,5ca920e5-fb5e-4b0d-9695-65a43e893dc8,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-12-29,2022-03-20,canceled,False
b3d3f602-494b-4374-b855-03864627479f,5ca920e5-fb5e-4b0d-9695-65a43e893dc8,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-03-10,2024-01-23,canceled,False
8dae0b33-4e16-4f44-8a13-39c633682eb2,5ca920e5-fb5e-4b0d-9695-65a43e893dc8,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-01-01,2024-02-05,canceled,False
1a2d30f7-3af8-48b0-8038-15a4d2766f01,f09818a4-e4bd-45ad-b7a4-139df31f3190,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-09-11,2021-09-26,canceled,False
291eb333-9c8c-401f-a7d4-2eef7cb15715,f09818a4-e4bd-45ad-b7a4-139df31f3190,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-07-20,2022-08-05,canceled,False
a03ca1b0-28c6-49ee-84f3-30cd6996f852,f09818a4-e4bd-45ad-b7a4-139df31f3190,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-10-18,,past_due,False
8f51d0b7-aab4-48d0-b757-ab7c728b2898,8ec6f4a8-3ed8-435a-9b8f-d29c57f382da,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-12-25,2021-09-12,canceled,False
78133bac-511d-4218-8592-cc4aa74ff94e,8ec6f4a8-3ed8-435a-9b8f-d29c57f382da,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-09-08,2022-06-04,canceled,False
7b28d433-1cc2-41f8-b434-eaa976daa724,8ec6f4a8-3ed8-435a-9b8f-d29c57f382da,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-05-24,2023-03-12,canceled,False
8b875151-5754-4d06-83d5-830b439c9981,08e94288-edb4-4051-ac5d-78848952c705,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-09-21,2022-10-10,canceled,False
4536887a-d2e5-423a-b682-969fda82ce27,08e94288-edb4-4051-ac5d-78848952c705,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-12-22,2024-06-10,canceled,False
480cdcd2-b1bb-4db4-b52d-d04e58715d36,08e94288-edb4-4051-ac5d-78848952c705,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-05-31,,past_due,False
724d6f92-d2a9-4168-a9d4-a442d3d0fcec,d92e4783-3932-415f-8ded-97dbae95848b,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-06-04,2022-04-28,canceled,False
3e802c10-33bf-41d1-9c47-b365abf07d49,d92e4783-3932-415f-8ded-97dbae95848b,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-04-15,2024-01-31,canceled,False
7238fa7f-95dc-4424-85e2-ad372913c734,d92e4783-3932-415f-8ded-97dbae95848b,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-01-07,2024-01-27,canceled,False
ce166bf2-caf8-42cc-8a94-65c63cc05d0b,6010cb3c-774a-45a9-9847-17968e2b1a6f,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-02-21,2022-05-14,canceled,False
ddc6e6b2-f204-405c-9b48-ae90fbfa782d,6010cb3c-774a-45a9-9847-17968e2b1a6f,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-05-20,2023-06-05,canceled,False
a34c863f-a4a8-4aba-9d7a-406e0d4bbc83,6010cb3c-774a-45a9-9847-17968e2b1a6f,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-05-17,2023-06-18,canceled,False
494499f0-e207-4968-b68d-4e812e9823f6,a0249cf6-b03a-4923-8355-a9c827ff814f,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-01-15,2020-02-04,canceled,False
bdc2a988-6b0d-4861-adb6-736f30a504dc,a0249cf6-b03a-4923-8355-a9c827ff814f,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-10-05,2020-11-27,canceled,False
fe684945-6f95-4bcd-a75a-c924f0ef1f57,a0249cf6-b03a-4923-8355-a9c827ff814f,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-11-21,2021-09-07,canceled,False
5ffb1d7f-e095-45e6-940c-31f3d52a6916,a374055d-d13a-4fa3-ac7b-d02bde6b86e2,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-02-19,2022-03-07,canceled,False
8cf50695-287e-414d-8ab3-76e3b1c6458a,a374055d-d13a-4fa3-ac7b-d02bde6b86e2,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-08-17,2023-08-06,canceled,False
5cef5e64-9620-4d27-a8fc-f9020e60e504,a374055d-d13a-4fa3-ac7b-d02bde6b86e2,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-09-03,2024-08-14,canceled,False
7aa4e4a6-2aa7-480b-a442-bfe5a969994e,f63bd0b3-1b8a-469c-af71-b9d10b837196,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-08-31,2024-09-21,canceled,False
eae6f8c7-0d82-4b8a-9976-c7fa87df378c,f63bd0b3-1b8a-469c-af71-b9d10b837196,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-09-03,2024-10-06,canceled,False
182c84e5-8f26-42c7-8027-21baddba4723,ceaa3fce-c211-442b-a1a0-f39dedcd9567,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-05-23,2023-06-10,canceled,False
1a12d890-e322-4c80-b1e7-48f74c1ecaf4,ceaa3fce-c211-442b-a1a0-f39dedcd9567,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-04-11,2024-05-01,canceled,False
d71ed889-0f95-4936-9f2d-28fc8b344dd8,fbf3ba63-3149-4980-8e23-9b100475e24f,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-04-10,2023-10-29,canceled,False
69c1216b-cbc4-4c69-bb7a-c61266448c51,fbf3ba63-3149-4980-8e23-9b100475e24f,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-10-05,2023-10-21,canceled,False
1ec29a76-4271-40f8-89f9-7ccdbf09ed56,fbf3ba63-3149-4980-8e23-9b100475e24f,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-05-20,,past_due,True
91a86881-643a-439e-bbdc-058c830a7400,828ef346-5b50-4c99-a3a3-e897ede7346a,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-08-06,2023-12-29,canceled,False
86af0858-b4ef-4f8c-85c9-7596bfa0c0c9,828ef346-5b50-4c99-a3a3-e897ede7346a,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-12-21,2024-07-09,canceled,False
7b6b83d7-0008-4b5c-af2a-a00f2597a4d7,828ef346-5b50-4c99-a3a3-e897ede7346a,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-07-06,,past_due,False
1b4f758c-b959-4093-8931-d907b7efe63d,8675022d-2e24-4bc6-831f-944e97e89dac,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-08-15,2022-06-07,canceled,False
2def261d-6128-4f8e-90fa-8cf5a4e9ed94,8675022d-2e24-4bc6-831f-944e97e89dac,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-05-29,2022-07-19,canceled,False
476f4672-8224-42c1-8d31-a994e85fac63,8675022d-2e24-4bc6-831f-944e97e89dac,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-06-30,2022-07-19,canceled,False
299e9a08-c4cd-4c1c-9790-5f605637393d,e9003545-bcbe-4164-9170-87a46a665be7,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-03-15,2024-03-01,canceled,False
4ee0054c-f73c-42e4-838f-caade1c20257,e9003545-bcbe-4164-9170-87a46a665be7,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-02-26,,past_due,False
451b0ce2-6805-411b-ae67-8c86d2b96c44,631d62f1-8638-4da5-b368-09a5bcdb03ab,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-02-02,2023-02-19,canceled,False
4a8c04eb-4aaa-441f-a268-36b35d8cf90a,631d62f1-8638-4da5-b368-09a5bcdb03ab,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-02-02,2024-06-21,canceled,False
64a939f8-55b8-4f10-a571-81e2f973b5c5,631d62f1-8638-4da5-b368-09a5bcdb03ab,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-06-20,,past_due,True
51872de1-48b8-4d81-b255-420f47665afb,9ea46daf-98ab-44d6-8920-689f12db674a,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-03-07,2021-03-22,canceled,False
b423d275-9d14-4cd2-9206-2ccf18da4d1a,9ea46daf-98ab-44d6-8920-689f12db674a,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-07-23,2023-05-07,canceled,False
8b75cfa3-3a14-42a0-a613-3813fcde78bb,9ea46daf-98ab-44d6-8920-689f12db674a,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-04-15,2023-05-03,canceled,False
dc5309bc-bc80-4bcb-9d5a-83c53c175d4c,e40acc56-ab33-4d2e-8f5c-0f901dbfa3f9,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-06-06,2020-10-27,canceled,False
feb09acc-3220-4b9b-857f-95fbcf716175,e40acc56-ab33-4d2e-8f5c-0f901dbfa3f9,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-10-21,2021-02-16,canceled,False
a6141c48-585d-4a5e-b2c7-2ba9b6470f59,e40acc56-ab33-4d2e-8f5c-0f901dbfa3f9,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-02-05,2023-02-19,canceled,False
90d313b4-b7db-4f30-b1ac-cd8943218c94,d1fd752e-d35e-4c52-b04e-95a9bca005dd,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-09-29,2022-03-19,canceled,False
d586adaf-1915-40c0-9e8e-80876fb8d28a,d1fd752e-d35e-4c52-b04e-95a9bca005dd,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-03-16,2022-10-08,canceled,False
f75b0a03-0e27-4b70-be0c-6ec554c3fee1,d1fd752e-d35e-4c52-b04e-95a9bca005dd,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-09-14,2022-10-05,canceled,False
fa349d6f-3a87-403a-a856-abb1a41b19b7,00f0d62f-5112-406e-9283-92828b84a865,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-01-21,2025-01-12,canceled,False
bedc53bb-8c1e-4112-80ac-a06c1f901a77,00f0d62f-5112-406e-9283-92828b84a865,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-01-24,2024-02-08,canceled,False
8ded0f3f-4d3b-4858-83d9-137656e0d636,00f0d62f-5112-406e-9283-92828b84a865,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-06-14,,active,True
1db86853-e6ae-4399-80bd-1e1f48fd92a6,55db9854-58ed-45c1-9a95-3b7f0552325d,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-05-11,2023-06-13,canceled,False
e36a5ad8-a755-445c-91ac-5edcebf9ee18,55db9854-58ed-45c1-9a95-3b7f0552325d,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-04-11,,past_due,True
48bc4881-5203-4000-8657-597f242598bc,413b27d1-3867-488e-8172-b77342fa0152,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-01-23,2022-05-13,canceled,False
23ad5d3a-c848-4484-8a83-3dcc10237738,413b27d1-3867-488e-8172-b77342fa0152,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-04-25,2022-05-14,canceled,False
2e5c1e59-9ad1-4c65-a8cf-3298b12e5a91,413b27d1-3867-488e-8172-b77342fa0152,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-11-26,2023-07-23,canceled,False
1f0a18c6-80af-4051-87bd-65fbc1c54ea7,11356ed0-121a-4763-bf7a-6cd0aa977440,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-05-24,2021-06-29,canceled,False
d1ba9a04-169b-48e1-9e36-13424a50126b,11356ed0-121a-4763-bf7a-6cd0aa977440,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-01-30,2022-03-24,canceled,False
ed59c6ff-7070-4675-bdd4-86ec81925a71,11356ed0-121a-4763-bf7a-6cd0aa977440,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-03-03,2022-04-03,canceled,False
17f5480f-9aca-409a-86f2-df026d21438b,b3591edf-569c-4ad5-ae9c-09c3e4e078e8,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-06-23,2024-06-08,canceled,False
